cid	path_id	observed	p_value	fdr
CID_5324346	R-HSA-162582_R-HSA-5683057_R-HSA-5684996_R-HSA-5673001_R-HSA-5674135_P12931	-11.22440	0.00000	0.00000
CID_5324346	R-HSA-162582_R-HSA-5683057_R-HSA-5684996_R-HSA-5673001_R-HSA-5674135_P15056	-9.97836	0.00000	0.00000
CID_5324346	R-HSA-162582_R-HSA-5683057_R-HSA-5684996_R-HSA-5673001_R-HSA-5674135_P28482	-10.84399	0.00000	0.00000
CID_5324346	R-HSA-162582_R-HSA-9006925_R-HSA-1257604_R-HSA-6807070_R-HSA-8948751_P68400	-13.49781	0.00000	0.00000
CID_5324346	R-HSA-162582_R-HSA-5683057_R-HSA-5684996_R-HSA-5673001_R-HSA-5675221_R-HSA-5674499_P15056	-13.22582	0.00000	0.00000
CID_5324346	R-HSA-162582_R-HSA-5683057_R-HSA-5684996_R-HSA-5673001_R-HSA-5675221_R-HSA-5674499_P28482	-14.09145	0.00000	0.00000
CID_54745	R-HSA-168256_R-HSA-168249_R-HSA-6798695_P04066	-5.68823	0.00000	0.00000
CID_54745	R-HSA-168256_R-HSA-168249_R-HSA-6798695_P07384	-5.35262	0.00000	0.00000
CID_54745	R-HSA-168256_R-HSA-168249_R-HSA-6798695_P07858	-5.75031	0.00000	0.00000
CID_54745	R-HSA-168256_R-HSA-168249_R-HSA-6798695_P07900	-5.68948	0.00000	0.00000
CID_54745	R-HSA-168256_R-HSA-168249_R-HSA-6798695_P09211	-5.41410	0.00000	0.00000
CID_54745	R-HSA-168256_R-HSA-168249_R-HSA-6798695_P14780	-5.92378	0.00000	0.00000
CID_54745	R-HSA-168256_R-HSA-168249_R-HSA-6798695_P21462	-6.04590	0.00000	0.00000
CID_54745	R-HSA-168256_R-HSA-168249_R-HSA-6798695_P25025	-5.84284	0.00000	0.00000
CID_54745	R-HSA-168256_R-HSA-168249_R-HSA-6798695_P25774	-5.49243	0.00000	0.00000
CID_54745	R-HSA-168256_R-HSA-168249_R-HSA-6798695_P28482	-5.82799	0.00000	0.00000
CID_54745	R-HSA-168256_R-HSA-168249_R-HSA-6798695_Q9UHL4	-5.54502	0.00000	0.00000
CID_54745	R-HSA-168256_R-HSA-168249_R-HSA-879415_P28482	-6.43153	0.00000	0.00000
CID_54745	R-HSA-168256_R-HSA-168249_R-HSA-2029480_R-HSA-2029482_P00519	-10.08312	0.00000	0.00000
CID_54745	R-HSA-168256_R-HSA-168249_R-HSA-2029480_R-HSA-2029482_P07900	-8.93864	0.00000	0.00000
CID_54745	R-HSA-168256_R-HSA-168249_R-HSA-2029480_R-HSA-2029482_P08238	-9.65180	0.00000	0.00000
CID_54745	R-HSA-168256_R-HSA-168249_R-HSA-2029480_R-HSA-2029482_P28482	-9.07714	0.00000	0.00000
CID_54745	R-HSA-168256_R-HSA-168249_R-HSA-2029480_R-HSA-2029482_P62993	-8.86745	0.00000	0.00000
CID_54745	R-HSA-168256_R-HSA-168249_R-HSA-2029480_R-HSA-2029481_P12931	-8.70609	0.00000	0.00000
CID_54745	R-HSA-168256_R-HSA-168249_R-HSA-2454202_R-HSA-2871837_O14920	-9.40205	0.00000	0.00000
CID_54745	R-HSA-168256_R-HSA-168249_R-HSA-2454202_R-HSA-2871809_P62993	-10.39019	0.00000	0.00000
CID_54745	R-HSA-168256_R-HSA-168249_R-HSA-168898_R-HSA-1679131_P07711	-9.49870	0.00000	0.00000
CID_54745	R-HSA-168256_R-HSA-168249_R-HSA-168898_R-HSA-1679131_P07858	-8.78178	0.00000	0.00000
CID_54745	R-HSA-168256_R-HSA-168249_R-HSA-168898_R-HSA-1679131_P25774	-8.52389	0.00000	0.00000
CID_54745	R-HSA-168256_R-HSA-168249_R-HSA-168898_R-HSA-1679131_P43235	-9.62899	0.00000	0.00000
CID_54745	R-HSA-168256_R-HSA-168249_R-HSA-168898_R-HSA-1679131_Q9NYK1	-9.39076	0.00000	0.00000
CID_54745	R-HSA-162582_R-HSA-5358351_R-HSA-5358346_R-HSA-5362798_P78536	-10.93342	0.00000	0.00000
CID_54745	R-HSA-162582_R-HSA-5358351_R-HSA-5610787_R-HSA-5610785_P48729	-10.10677	0.00000	0.00000
CID_54745	R-HSA-162582_R-HSA-195721_R-HSA-195253_R-HSA-196299_P48729	-7.98447	0.00000	0.00000
CID_54745	R-HSA-162582_R-HSA-195721_R-HSA-195253_R-HSA-4641265_Q13547	-8.59045	0.00000	0.00000
CID_54745	R-HSA-168256_R-HSA-168249_R-HSA-6803157_R-HSA-1461973_R-HSA-1461957_P41597	-9.02583	0.00000	0.00000
CID_54745	R-HSA-162582_R-HSA-5683057_R-HSA-5684996_R-HSA-5673001_R-HSA-5673000_O60674	-11.29612	0.00000	0.00000
CID_54745	R-HSA-162582_R-HSA-5683057_R-HSA-5684996_R-HSA-5673001_R-HSA-5673000_P12931	-11.19995	0.00000	0.00000
CID_54745	R-HSA-162582_R-HSA-5683057_R-HSA-5684996_R-HSA-5673001_R-HSA-5674135_P08514	-11.19634	0.00000	0.00000
CID_54745	R-HSA-162582_R-HSA-5683057_R-HSA-5684996_R-HSA-5673001_R-HSA-5674135_P12931	-11.06439	0.00000	0.00000
CID_54745	R-HSA-162582_R-HSA-9006925_R-HSA-1257604_R-HSA-199418_R-HSA-6811558_P03372	-13.19295	0.00000	0.00000
CID_54745	R-HSA-162582_R-HSA-9006925_R-HSA-1257604_R-HSA-199418_R-HSA-6811558_P04626	-12.94423	0.00000	0.00000
CID_54745	R-HSA-162582_R-HSA-9006925_R-HSA-1257604_R-HSA-199418_R-HSA-6811558_P10721	-12.40362	0.00000	0.00000
CID_54745	R-HSA-162582_R-HSA-9006925_R-HSA-1257604_R-HSA-199418_R-HSA-6811558_Q92731	-13.32670	0.00000	0.00000
CID_54745	R-HSA-162582_R-HSA-9006925_R-HSA-1257604_R-HSA-6807070_R-HSA-8948751_P68400	-13.74435	0.00000	0.00000
CID_54745	R-HSA-168256_R-HSA-168249_R-HSA-168898_R-HSA-168164_R-HSA-450294_R-HSA-450321_P53779	-13.34710	0.00000	0.00000
CID_54745	R-HSA-168256_R-HSA-168249_R-HSA-168898_R-HSA-168164_R-HSA-450294_R-HSA-450302_P49137	-11.61365	0.00000	0.00000
CID_54745	R-HSA-168256_R-HSA-168249_R-HSA-168898_R-HSA-168138_R-HSA-975155_R-HSA-975110_Q9NWZ3	-14.07601	0.00000	0.00000
CID_54745	R-HSA-168256_R-HSA-168249_R-HSA-168898_R-HSA-168138_R-HSA-975155_R-HSA-975110_Q9NYK1	-14.46818	0.00000	0.00000
CID_54745	R-HSA-168256_R-HSA-168249_R-HSA-168898_R-HSA-168181_R-HSA-975155_R-HSA-975110_Q9NWZ3	-13.98715	0.00000	0.00000
CID_54745	R-HSA-168256_R-HSA-168249_R-HSA-168898_R-HSA-168181_R-HSA-975155_R-HSA-975110_Q9NYK1	-14.37931	0.00000	0.00000
CID_54745	R-HSA-168256_R-HSA-168249_R-HSA-168898_R-HSA-168164_R-HSA-450294_R-HSA-450282_R-HSA-450341_P28482	-15.14798	0.00000	0.00000
CID_54745	R-HSA-168256_R-HSA-168249_R-HSA-168898_R-HSA-168164_R-HSA-450294_R-HSA-450282_R-HSA-450341_P53779	-15.56766	0.00000	0.00000
CID_54745	R-HSA-168256_R-HSA-168249_R-HSA-168898_R-HSA-168142_R-HSA-975871_R-HSA-450294_R-HSA-450321_P53779	-17.01295	0.00000	0.00000
CID_54745	R-HSA-168256_R-HSA-168249_R-HSA-168898_R-HSA-168176_R-HSA-975871_R-HSA-450294_R-HSA-450321_P53779	-16.22129	0.00000	0.00000
CID_54745	R-HSA-168256_R-HSA-168249_R-HSA-168898_R-HSA-166016_R-HSA-166058_R-HSA-450294_R-HSA-450321_P53779	-15.59298	0.00000	0.00000
CID_54745	R-HSA-168256_R-HSA-168249_R-HSA-168898_R-HSA-166016_R-HSA-166058_R-HSA-450294_R-HSA-450302_P49137	-13.85952	0.00000	0.00000
CID_54745	R-HSA-168256_R-HSA-168249_R-HSA-168898_R-HSA-168142_R-HSA-975871_R-HSA-450294_R-HSA-450282_R-HSA-450341_P28482	-18.81382	0.00000	0.00000
CID_54745	R-HSA-168256_R-HSA-168249_R-HSA-168898_R-HSA-168142_R-HSA-975871_R-HSA-450294_R-HSA-450282_R-HSA-450341_P53779	-19.23350	0.00000	0.00000
CID_54745	R-HSA-168256_R-HSA-168249_R-HSA-168898_R-HSA-168176_R-HSA-975871_R-HSA-450294_R-HSA-450282_R-HSA-450341_P28482	-18.02217	0.00000	0.00000
CID_54745	R-HSA-168256_R-HSA-168249_R-HSA-168898_R-HSA-168176_R-HSA-975871_R-HSA-450294_R-HSA-450282_R-HSA-450341_P53779	-18.44185	0.00000	0.00000
CID_54745	R-HSA-168256_R-HSA-168249_R-HSA-168898_R-HSA-166016_R-HSA-166058_R-HSA-450294_R-HSA-450282_R-HSA-450341_P28482	-17.39385	0.00000	0.00000
CID_54745	R-HSA-168256_R-HSA-168249_R-HSA-168898_R-HSA-166016_R-HSA-166058_R-HSA-450294_R-HSA-450282_R-HSA-450341_P53779	-17.81353	0.00000	0.00000
CID_54745	R-HSA-168256_R-HSA-168249_R-HSA-168898_R-HSA-166016_R-HSA-166166_R-HSA-937061_R-HSA-450294_R-HSA-450321_P53779	-18.54281	0.00000	0.00000
CID_54745	R-HSA-168256_R-HSA-168249_R-HSA-168898_R-HSA-166016_R-HSA-166166_R-HSA-937061_R-HSA-450294_R-HSA-450302_P49137	-16.80936	0.00000	0.00000
CID_54745	R-HSA-168256_R-HSA-168249_R-HSA-168898_R-HSA-168138_R-HSA-975155_R-HSA-975138_R-HSA-450294_R-HSA-450321_P53779	-18.54867	0.00000	0.00000
CID_54745	R-HSA-168256_R-HSA-168249_R-HSA-168898_R-HSA-168138_R-HSA-975155_R-HSA-975138_R-HSA-450294_R-HSA-450302_P49137	-16.81522	0.00000	0.00000
CID_54745	R-HSA-168256_R-HSA-168249_R-HSA-168898_R-HSA-168181_R-HSA-975155_R-HSA-975138_R-HSA-450294_R-HSA-450321_P53779	-18.45981	0.00000	0.00000
CID_54745	R-HSA-168256_R-HSA-168249_R-HSA-168898_R-HSA-168181_R-HSA-975155_R-HSA-975138_R-HSA-450294_R-HSA-450302_P49137	-16.72636	0.00000	0.00000
CID_54745	R-HSA-168256_R-HSA-168249_R-HSA-168898_R-HSA-181438_R-HSA-168179_R-HSA-166058_R-HSA-450294_R-HSA-450321_P53779	-18.19908	0.00000	0.00000
CID_54745	R-HSA-168256_R-HSA-168249_R-HSA-168898_R-HSA-181438_R-HSA-168179_R-HSA-166058_R-HSA-450294_R-HSA-450302_P49137	-16.46562	0.00000	0.00000
CID_54745	R-HSA-168256_R-HSA-168249_R-HSA-168898_R-HSA-181438_R-HSA-168188_R-HSA-166058_R-HSA-450294_R-HSA-450321_P53779	-18.61854	0.00000	0.00000
CID_54745	R-HSA-168256_R-HSA-168249_R-HSA-168898_R-HSA-181438_R-HSA-168188_R-HSA-166058_R-HSA-450294_R-HSA-450302_P49137	-16.88508	0.00000	0.00000
CID_54745	R-HSA-168256_R-HSA-168249_R-HSA-168898_R-HSA-166016_R-HSA-166166_R-HSA-937061_R-HSA-450294_R-HSA-450282_R-HSA-450341_P28482	-20.34369	0.00000	0.00000
CID_54745	R-HSA-168256_R-HSA-168249_R-HSA-168898_R-HSA-166016_R-HSA-166166_R-HSA-937061_R-HSA-450294_R-HSA-450282_R-HSA-450341_P53779	-20.76337	0.00000	0.00000
CID_54745	R-HSA-168256_R-HSA-168249_R-HSA-168898_R-HSA-168138_R-HSA-975155_R-HSA-975138_R-HSA-450294_R-HSA-450282_R-HSA-450341_P28482	-20.34955	0.00000	0.00000
CID_54745	R-HSA-168256_R-HSA-168249_R-HSA-168898_R-HSA-168138_R-HSA-975155_R-HSA-975138_R-HSA-450294_R-HSA-450282_R-HSA-450341_P53779	-20.76923	0.00000	0.00000
CID_54745	R-HSA-168256_R-HSA-168249_R-HSA-168898_R-HSA-168181_R-HSA-975155_R-HSA-975138_R-HSA-450294_R-HSA-450282_R-HSA-450341_P28482	-20.26069	0.00000	0.00000
CID_54745	R-HSA-168256_R-HSA-168249_R-HSA-168898_R-HSA-168181_R-HSA-975155_R-HSA-975138_R-HSA-450294_R-HSA-450282_R-HSA-450341_P53779	-20.68037	0.00000	0.00000
CID_54745	R-HSA-168256_R-HSA-168249_R-HSA-168898_R-HSA-181438_R-HSA-168179_R-HSA-166058_R-HSA-450294_R-HSA-450282_R-HSA-450341_P28482	-19.99995	0.00000	0.00000
CID_54745	R-HSA-168256_R-HSA-168249_R-HSA-168898_R-HSA-181438_R-HSA-168179_R-HSA-166058_R-HSA-450294_R-HSA-450282_R-HSA-450341_P53779	-20.41964	0.00000	0.00000
CID_54745	R-HSA-168256_R-HSA-168249_R-HSA-168898_R-HSA-181438_R-HSA-168188_R-HSA-166058_R-HSA-450294_R-HSA-450282_R-HSA-450341_P28482	-20.41941	0.00000	0.00000
CID_54745	R-HSA-168256_R-HSA-168249_R-HSA-168898_R-HSA-181438_R-HSA-168188_R-HSA-166058_R-HSA-450294_R-HSA-450282_R-HSA-450341_P53779	-20.83909	0.00000	0.00000
CID_5757	R-HSA-162582_R-HSA-2586552_O60674	-4.28945	0.00000	0.00000
CID_5757	R-HSA-162582_R-HSA-2586552_P40763	-5.05035	0.00000	0.00000
CID_5757	R-HSA-162582_R-HSA-2028269_P42574	-4.14337	0.00000	0.00000
CID_5757	R-HSA-74160_R-HSA-211000_R-HSA-5601884_P07900	-4.57428	0.00000	0.00000
CID_5757	R-HSA-74160_R-HSA-73864_R-HSA-73863_P51946	-4.22761	0.00000	0.00000
CID_5757	R-HSA-168256_R-HSA-168249_R-HSA-879415_P05067	-4.23234	0.00000	0.00000
CID_5757	R-HSA-168256_R-HSA-168249_R-HSA-879415_P28482	-5.06844	0.00000	0.00000
CID_5757	R-HSA-162582_R-HSA-165159_R-HSA-380972_P42345	-7.71907	0.00000	0.00000
CID_5757	R-HSA-162582_R-HSA-9006335_R-HSA-9027276_O00329	-8.44338	0.00000	0.00000
CID_5757	R-HSA-162582_R-HSA-9006335_R-HSA-9027276_O60674	-7.78999	0.00000	0.00000
CID_5757	R-HSA-162582_R-HSA-9006335_R-HSA-9027277_O60674	-8.30046	0.00000	0.00000
CID_5757	R-HSA-162582_R-HSA-9006335_R-HSA-9027283_O60674	-8.24387	0.00000	0.00000
CID_5757	R-HSA-162582_R-HSA-5683057_R-HSA-5687128_P17612	-5.46468	0.00000	0.00000
CID_5757	R-HSA-74160_R-HSA-212165_R-HSA-5250941_R-HSA-427413_P51946	-5.44954	0.00000	0.00000
CID_5757	R-HSA-74160_R-HSA-212165_R-HSA-5250941_R-HSA-427413_Q13547	-4.72214	0.00000	0.00000
CID_5757	R-HSA-74160_R-HSA-212165_R-HSA-5250941_R-HSA-427413_Q92769	-5.83314	0.00000	0.00000
CID_5757	R-HSA-74160_R-HSA-212165_R-HSA-5250941_R-HSA-427359_Q96EB6	-6.49693	0.00000	0.00000
CID_5757	R-HSA-168256_R-HSA-168249_R-HSA-166658_R-HSA-977606_P08246	-6.06055	0.00000	0.00000
CID_5757	R-HSA-168256_R-HSA-168249_R-HSA-168928_R-HSA-933542_O14920	-5.44161	0.00000	0.00000
CID_5757	R-HSA-168256_R-HSA-168249_R-HSA-168928_R-HSA-933542_P05067	-5.94356	0.00000	0.00000
CID_5757	R-HSA-168256_R-HSA-168249_R-HSA-2029480_R-HSA-2029482_P00519	-4.20314	0.00000	0.00000
CID_5757	R-HSA-168256_R-HSA-168249_R-HSA-2029480_R-HSA-2029482_P07900	-3.48578	0.00000	0.00000
CID_5757	R-HSA-168256_R-HSA-168249_R-HSA-2029480_R-HSA-2029482_P08238	-3.58915	0.00000	0.00000
CID_5757	R-HSA-168256_R-HSA-168249_R-HSA-2029480_R-HSA-2029482_P28482	-4.54502	0.00000	0.00000
CID_5757	R-HSA-168256_R-HSA-168249_R-HSA-2029480_R-HSA-2029482_P43405	-4.32004	0.00000	0.00000
CID_5757	R-HSA-168256_R-HSA-168249_R-HSA-2029480_R-HSA-2029482_P62993	-2.74809	0.00000	0.00000
CID_5757	R-HSA-168256_R-HSA-168249_R-HSA-2029480_R-HSA-2029481_P12931	-3.71499	0.00000	0.00000
CID_5757	R-HSA-168256_R-HSA-168249_R-HSA-2029480_R-HSA-2029481_P43405	-5.07536	0.00000	0.00000
CID_5757	R-HSA-168256_R-HSA-168249_R-HSA-2454202_R-HSA-2871837_O14920	-3.56755	0.00000	0.00000
CID_5757	R-HSA-168256_R-HSA-168249_R-HSA-2454202_R-HSA-2871837_O15530	-4.61582	0.00000	0.00000
CID_5757	R-HSA-168256_R-HSA-168249_R-HSA-2454202_R-HSA-2871809_P43405	-4.98930	0.00000	0.00000
CID_5757	R-HSA-168256_R-HSA-168249_R-HSA-2454202_R-HSA-2871809_P62993	-3.41735	0.00000	0.00000
CID_5757	R-HSA-168256_R-HSA-168249_R-HSA-5621481_R-HSA-5621575_P17612	-7.50292	0.00000	0.00000
CID_5757	R-HSA-168256_R-HSA-168249_R-HSA-5621481_R-HSA-5621480_P43405	-6.73323	0.00000	0.00000
CID_5757	R-HSA-168256_R-HSA-168249_R-HSA-168643_R-HSA-168638_O14920	-4.15784	0.00000	0.00000
CID_5757	R-HSA-168256_R-HSA-168249_R-HSA-168643_R-HSA-168638_P29466	-4.76738	0.00000	0.00000
CID_5757	R-HSA-168256_R-HSA-168249_R-HSA-168898_R-HSA-1679131_P25774	-4.74606	0.00000	0.00000
CID_5757	R-HSA-168256_R-HSA-168249_R-HSA-168898_R-HSA-1679131_Q9NYK1	-5.13334	0.00000	0.00000
CID_5757	R-HSA-162582_R-HSA-5358351_R-HSA-5358346_R-HSA-5362798_P78536	-10.41708	0.00000	0.00000
CID_5757	R-HSA-162582_R-HSA-5358351_R-HSA-5610787_R-HSA-5610780_P17612	-10.48382	0.00000	0.00000
CID_5757	R-HSA-162582_R-HSA-5358351_R-HSA-5610787_R-HSA-5610783_P17612	-10.70815	0.00000	0.00000
CID_5757	R-HSA-162582_R-HSA-5358351_R-HSA-5610787_R-HSA-5610783_P48729	-9.83212	0.00000	0.00000
CID_5757	R-HSA-162582_R-HSA-5358351_R-HSA-5610787_R-HSA-5610785_P17612	-10.45751	0.00000	0.00000
CID_5757	R-HSA-162582_R-HSA-5358351_R-HSA-5610787_R-HSA-5610785_P48729	-9.58148	0.00000	0.00000
CID_5757	R-HSA-162582_R-HSA-5358351_R-HSA-5632684_R-HSA-5635838_P48729	-10.44202	0.00000	0.00000
CID_5757	R-HSA-162582_R-HSA-9006921_R-HSA-354192_R-HSA-354194_P08514	-6.64980	0.00000	0.00000
CID_5757	R-HSA-162582_R-HSA-9006921_R-HSA-354192_R-HSA-354194_P12931	-6.13768	0.00000	0.00000
CID_5757	R-HSA-162582_R-HSA-9006921_R-HSA-354192_R-HSA-354194_P62993	-5.92611	0.00000	0.00000
CID_5757	R-HSA-162582_R-HSA-9006921_R-HSA-354192_R-HSA-372708_P08514	-5.97685	0.00000	0.00000
CID_5757	R-HSA-162582_R-HSA-9006921_R-HSA-354192_R-HSA-372708_P12931	-5.46473	0.00000	0.00000
CID_5757	R-HSA-162582_R-HSA-195721_R-HSA-201681_R-HSA-3769402_P31749	-5.02483	0.00000	0.00000
CID_5757	R-HSA-162582_R-HSA-195721_R-HSA-201681_R-HSA-3769402_P98170	-4.59972	0.00000	0.00000
CID_5757	R-HSA-162582_R-HSA-195721_R-HSA-201681_R-HSA-3769402_Q13547	-3.97310	0.00000	0.00000
CID_5757	R-HSA-162582_R-HSA-195721_R-HSA-201681_R-HSA-4641262_P48729	-4.09814	0.00000	0.00000
CID_5757	R-HSA-162582_R-HSA-9006925_R-HSA-1257604_R-HSA-198693_P31749	-5.85536	0.00000	0.00000
CID_5757	R-HSA-162582_R-HSA-9006934_R-HSA-1433557_R-HSA-1433559_P10721	-5.07415	0.00000	0.00000
CID_5757	R-HSA-162582_R-HSA-9006934_R-HSA-1433557_R-HSA-1433559_P12931	-4.56338	0.00000	0.00000
CID_5757	R-HSA-162582_R-HSA-9006934_R-HSA-1433557_R-HSA-1433559_P62993	-4.35181	0.00000	0.00000
CID_5757	R-HSA-162582_R-HSA-9006934_R-HSA-1227986_R-HSA-1250196_P62993	-6.18790	0.00000	0.00000
CID_5757	R-HSA-162582_R-HSA-9006934_R-HSA-1227986_R-HSA-1963640_P62993	-6.20701	0.00000	0.00000
CID_5757	R-HSA-162582_R-HSA-9006934_R-HSA-1227986_R-HSA-1963642_P62993	-6.06942	0.00000	0.00000
CID_5757	R-HSA-162582_R-HSA-9006934_R-HSA-6806834_R-HSA-6806942_P08581	-4.79791	0.00000	0.00000
CID_5757	R-HSA-162582_R-HSA-9006934_R-HSA-6806834_R-HSA-6807004_P08581	-5.13219	0.00000	0.00000
CID_5757	R-HSA-162582_R-HSA-9006934_R-HSA-6806834_R-HSA-6807004_P62993	-4.12550	0.00000	0.00000
CID_5757	R-HSA-162582_R-HSA-9006934_R-HSA-6806834_R-HSA-8851805_P08581	-5.16508	0.00000	0.00000
CID_5757	R-HSA-162582_R-HSA-9006934_R-HSA-6806834_R-HSA-8851805_P62993	-4.15838	0.00000	0.00000
CID_5757	R-HSA-162582_R-HSA-9006934_R-HSA-6806834_R-HSA-8875656_P08581	-5.13641	0.00000	0.00000
CID_5757	R-HSA-162582_R-HSA-9006934_R-HSA-6806834_R-HSA-8875656_P62993	-4.12972	0.00000	0.00000
CID_5757	R-HSA-168256_R-HSA-168249_R-HSA-168643_R-HSA-622312_R-HSA-844456_P05067	-6.30948	0.00000	0.00000
CID_5757	R-HSA-168256_R-HSA-168249_R-HSA-168643_R-HSA-622312_R-HSA-844456_P08238	-6.18971	0.00000	0.00000
CID_5757	R-HSA-168256_R-HSA-168249_R-HSA-168643_R-HSA-622312_R-HSA-844456_P29466	-6.41707	0.00000	0.00000
CID_5757	R-HSA-168256_R-HSA-168249_R-HSA-168643_R-HSA-622312_R-HSA-844623_P29466	-6.81332	0.00000	0.00000
CID_5757	R-HSA-168256_R-HSA-168249_R-HSA-6803157_R-HSA-1461973_R-HSA-1461957_P41597	-3.21475	0.00000	0.00000
CID_5757	R-HSA-168256_R-HSA-168249_R-HSA-168898_R-HSA-168164_R-HSA-168927_O14920	-4.84806	0.00000	0.00000
CID_5757	R-HSA-168256_R-HSA-168249_R-HSA-168898_R-HSA-168164_R-HSA-445989_O14920	-4.18285	0.00000	0.00000
CID_5757	R-HSA-168256_R-HSA-168249_R-HSA-168898_R-HSA-168164_R-HSA-445989_P05067	-4.68480	0.00000	0.00000
CID_5757	R-HSA-162582_R-HSA-9006936_R-HSA-170834_R-HSA-2173793_R-HSA-2173795_Q13547	-6.36147	0.00000	0.00000
CID_5757	R-HSA-162582_R-HSA-9006936_R-HSA-170834_R-HSA-2173793_R-HSA-2173796_Q13547	-5.81132	0.00000	0.00000
CID_5757	R-HSA-162582_R-HSA-5683057_R-HSA-5684996_R-HSA-5673001_R-HSA-5673000_O60674	-5.29880	0.00000	0.00000
CID_5757	R-HSA-162582_R-HSA-5683057_R-HSA-5684996_R-HSA-5673001_R-HSA-5673000_P12931	-4.25205	0.00000	0.00000
CID_5757	R-HSA-162582_R-HSA-5683057_R-HSA-5684996_R-HSA-5673001_R-HSA-5673000_P15056	-5.32746	0.00000	0.00000
CID_5757	R-HSA-162582_R-HSA-5683057_R-HSA-5684996_R-HSA-5673001_R-HSA-5674135_P08514	-4.60267	0.00000	0.00000
CID_5757	R-HSA-162582_R-HSA-5683057_R-HSA-5684996_R-HSA-5673001_R-HSA-5674135_P12931	-4.09055	0.00000	0.00000
CID_5757	R-HSA-162582_R-HSA-5683057_R-HSA-5684996_R-HSA-5673001_R-HSA-5674135_P15056	-5.16596	0.00000	0.00000
CID_5757	R-HSA-162582_R-HSA-5683057_R-HSA-5684996_R-HSA-5673001_R-HSA-5674135_P28482	-5.67590	0.00000	0.00000
CID_5757	R-HSA-162582_R-HSA-9006925_R-HSA-1257604_R-HSA-199418_R-HSA-6811558_O00329	-6.62981	0.00000	0.00000
CID_5757	R-HSA-162582_R-HSA-9006925_R-HSA-1257604_R-HSA-199418_R-HSA-6811558_P08581	-5.72480	0.00000	0.00000
CID_5757	R-HSA-162582_R-HSA-9006925_R-HSA-1257604_R-HSA-199418_R-HSA-6811558_P09038	-5.97698	0.00000	0.00000
CID_5757	R-HSA-162582_R-HSA-9006925_R-HSA-1257604_R-HSA-199418_R-HSA-6811558_P10721	-5.44045	0.00000	0.00000
CID_5757	R-HSA-162582_R-HSA-9006925_R-HSA-1257604_R-HSA-199418_R-HSA-6811558_P11362	-6.46034	0.00000	0.00000
CID_5757	R-HSA-162582_R-HSA-9006925_R-HSA-1257604_R-HSA-199418_R-HSA-6811558_P12931	-4.92968	0.00000	0.00000
CID_5757	R-HSA-162582_R-HSA-9006925_R-HSA-1257604_R-HSA-199418_R-HSA-6811558_P28482	-6.51503	0.00000	0.00000
CID_5757	R-HSA-162582_R-HSA-9006925_R-HSA-1257604_R-HSA-199418_R-HSA-6811558_P31749	-5.91467	0.00000	0.00000
CID_5757	R-HSA-162582_R-HSA-9006925_R-HSA-1257604_R-HSA-199418_R-HSA-6811558_P62993	-4.71810	0.00000	0.00000
CID_5757	R-HSA-162582_R-HSA-9006925_R-HSA-1257604_R-HSA-199418_R-HSA-6811558_Q92731	-6.43064	0.00000	0.00000
CID_5757	R-HSA-162582_R-HSA-9006925_R-HSA-1257604_R-HSA-199418_R-HSA-6811558_Q9NWZ3	-6.18072	0.00000	0.00000
CID_5757	R-HSA-162582_R-HSA-9006925_R-HSA-1257604_R-HSA-6807070_R-HSA-8943724_O15379	-9.65616	0.00000	0.00000
CID_5757	R-HSA-162582_R-HSA-9006925_R-HSA-1257604_R-HSA-6807070_R-HSA-8943724_P28482	-8.19906	0.00000	0.00000
CID_5757	R-HSA-162582_R-HSA-9006925_R-HSA-1257604_R-HSA-6807070_R-HSA-8943724_P37231	-9.13457	0.00000	0.00000
CID_5757	R-HSA-162582_R-HSA-9006925_R-HSA-1257604_R-HSA-6807070_R-HSA-8943724_P42345	-8.48821	0.00000	0.00000
CID_5757	R-HSA-162582_R-HSA-9006925_R-HSA-1257604_R-HSA-6807070_R-HSA-8943724_Q13547	-6.54698	0.00000	0.00000
CID_5757	R-HSA-162582_R-HSA-9006925_R-HSA-1257604_R-HSA-6807070_R-HSA-8943724_Q92769	-7.65798	0.00000	0.00000
CID_5757	R-HSA-162582_R-HSA-9006925_R-HSA-1257604_R-HSA-6807070_R-HSA-8948751_P31749	-8.06135	0.00000	0.00000
CID_5757	R-HSA-162582_R-HSA-9006925_R-HSA-1257604_R-HSA-6807070_R-HSA-8948751_P98170	-7.63624	0.00000	0.00000
CID_5757	R-HSA-162582_R-HSA-9006934_R-HSA-1227986_R-HSA-8863795_R-HSA-1358803_P31749	-8.79137	0.00000	0.00000
CID_5757	R-HSA-162582_R-HSA-9006934_R-HSA-6806834_R-HSA-8875878_R-HSA-8874081_P08581	-8.09495	0.00000	0.00000
CID_5757	R-HSA-162582_R-HSA-9006934_R-HSA-6806834_R-HSA-8875878_R-HSA-8874081_P12931	-7.29983	0.00000	0.00000
CID_5757	R-HSA-162582_R-HSA-9006934_R-HSA-190236_R-HSA-5654736_R-HSA-5658623_P09038	-8.81094	0.00000	0.00000
CID_5757	R-HSA-162582_R-HSA-9006934_R-HSA-190236_R-HSA-5654743_R-HSA-190322_P09038	-8.63452	0.00000	0.00000
CID_5757	R-HSA-162582_R-HSA-372790_R-HSA-500792_R-HSA-373080_R-HSA-419812_Q16602	-7.45936	0.00000	0.00000
